values	x	y
0.01499944	1.5	89.5
0.0249974	2.5	89.5
0.03499286	3.5	89.5
0.04498481	4.5	89.5
0.05497228	5.5	89.5
0.06495424	6.5	89.5
0.07492971	7.5	89.5
0.08489768	8.5	89.5
0.09485717	9.5	89.5
0.1048072	10.5	89.5
0.1147467	11.5	89.5
0.1246747	12.5	89.5
0.1345903	13.5	89.5
0.1444924	14.5	89.5
0.1543801	15.5	89.5
0.1642523	16.5	89.5
0.1741081	17.5	89.5
0.1839465	18.5	89.5
0.1937665	19.5	89.5
0.2035672	20.5	89.5
0.2133474	21.5	89.5
0.2231064	22.5	89.5
0.232843	23.5	89.5
0.2425563	24.5	89.5
0.2522454	25.5	89.5
0.2619093	26.5	89.5
0.2715469	27.5	89.5
0.2811575	28.5	89.5
0.2907399	29.5	89.5
0.3002932	30.5	89.5
0.3098165	31.5	89.5
0.3193088	32.5	89.5
0.3287692	33.5	89.5
0.3381967	34.5	89.5
0.3475904	35.5	89.5
0.3569493	36.5	89.5
0.3662725	37.5	89.5
0.3755592	38.5	89.5
0.3848082	39.5	89.5
0.3940188	40.5	89.5
0.4031899	41.5	89.5
0.4123208	42.5	89.5
0.4214104	43.5	89.5
0.4304579	44.5	89.5
0.4394623	45.5	89.5
0.4484228	46.5	89.5
0.4573385	47.5	89.5
0.4662084	48.5	89.5
0.4750316	49.5	89.5
0.4838074	50.5	89.5
0.4925348	51.5	89.5
0.501213	52.5	89.5
0.509841	53.5	89.5
0.5184181	54.5	89.5
0.5269433	55.5	89.5
0.5354158	56.5	89.5
0.5438348	57.5	89.5
0.5521994	58.5	89.5
0.5605087	59.5	89.5
0.5687621	60.5	89.5
0.5769585	61.5	89.5
0.5850973	62.5	89.5
0.5931775	63.5	89.5
0.6011984	64.5	89.5
0.6091592	65.5	89.5
0.6170591	66.5	89.5
0.6248973	67.5	89.5
0.632673	68.5	89.5
0.6403854	69.5	89.5
0.6480339	70.5	89.5
0.6556174	71.5	89.5
0.6631355	72.5	89.5
0.6705872	73.5	89.5
0.6779718	74.5	89.5
0.6852887	75.5	89.5
0.692537	76.5	89.5
0.6997161	77.5	89.5
0.7068252	78.5	89.5
0.7138636	79.5	89.5
0.7208306	80.5	89.5
0.7277256	81.5	89.5
0.7345478	82.5	89.5
0.7412965	83.5	89.5
0.7479711	84.5	89.5
0.7545709	85.5	89.5
0.7610953	86.5	89.5
0.7675435	87.5	89.5
0.773915	88.5	89.5
0.7802091	89.5	89.5
0.7864252	90.5	89.5
0.7925626	91.5	89.5
0.7986208	92.5	89.5
0.8045991	93.5	89.5
0.8104969	94.5	89.5
0.8163137	95.5	89.5
0.8220489	96.5	89.5
0.8277019	97.5	89.5
0.8332721	98.5	89.5
0.8387589	99.5	89.5
0.004999979	0.5	88.5
0.01499944	1.5	88.5
0.0249974	2.5	88.5
0.03499286	3.5	88.5
0.04498481	4.5	88.5
0.05497228	5.5	88.5
0.06495424	6.5	88.5
0.07492971	7.5	88.5
0.08489768	8.5	88.5
0.09485717	9.5	88.5
0.1048072	10.5	88.5
0.1147467	11.5	88.5
0.1246747	12.5	88.5
0.1345903	13.5	88.5
0.1444924	14.5	88.5
0.1543801	15.5	88.5
0.1642523	16.5	88.5
0.1741081	17.5	88.5
0.1839465	18.5	88.5
0.1937665	19.5	88.5
0.2035672	20.5	88.5
0.2133474	21.5	88.5
0.2231064	22.5	88.5
0.232843	23.5	88.5
0.2425563	24.5	88.5
0.2522454	25.5	88.5
0.2619093	26.5	88.5
0.2715469	27.5	88.5
0.2811575	28.5	88.5
0.2907399	29.5	88.5
0.3002932	30.5	88.5
0.3098165	31.5	88.5
0.3193088	32.5	88.5
0.3287692	33.5	88.5
0.3381967	34.5	88.5
0.3475904	35.5	88.5
0.3569493	36.5	88.5
0.3662725	37.5	88.5
0.3755592	38.5	88.5
0.3848082	39.5	88.5
0.3940188	40.5	88.5
0.4031899	41.5	88.5
0.4123208	42.5	88.5
0.4214104	43.5	88.5
0.4304579	44.5	88.5
0.4394623	45.5	88.5
0.4484228	46.5	88.5
0.4573385	47.5	88.5
0.4662084	48.5	88.5
0.4750316	49.5	88.5
0.4838074	50.5	88.5
0.4925348	51.5	88.5
0.501213	52.5	88.5
0.509841	53.5	88.5
0.5184181	54.5	88.5
0.5269433	55.5	88.5
0.5354158	56.5	88.5
0.5438348	57.5	88.5
0.5521994	58.5	88.5
0.5605087	59.5	88.5
0.5687621	60.5	88.5
0.5769585	61.5	88.5
0.5850973	62.5	88.5
0.5931775	63.5	88.5
0.6011984	64.5	88.5
0.6091592	65.5	88.5
0.6170591	66.5	88.5
0.6248973	67.5	88.5
0.632673	68.5	88.5
0.6403854	69.5	88.5
0.6480339	70.5	88.5
0.6556174	71.5	88.5
0.6631355	72.5	88.5
0.6705872	73.5	88.5
0.6779718	74.5	88.5
0.6852887	75.5	88.5
0.692537	76.5	88.5
0.6997161	77.5	88.5
0.7068252	78.5	88.5
0.7138636	79.5	88.5
0.7208306	80.5	88.5
0.7277256	81.5	88.5
0.7345478	82.5	88.5
0.7412965	83.5	88.5
0.7479711	84.5	88.5
0.7545709	85.5	88.5
0.7610953	86.5	88.5
0.7675435	87.5	88.5
0.773915	88.5	88.5
0.7802091	89.5	88.5
0.7864252	90.5	88.5
0.7925626	91.5	88.5
0.7986208	92.5	88.5
0.8045991	93.5	88.5
0.8104969	94.5	88.5
0.8163137	95.5	88.5
0.8220489	96.5	88.5
0.8277019	97.5	88.5
0.8332721	98.5	88.5
0.8387589	99.5	88.5
0.004999979	0.5	87.5
0.01499944	1.5	87.5
0.0249974	2.5	87.5
0.03499286	3.5	87.5
0.04498481	4.5	87.5
0.05497228	5.5	87.5
0.06495424	6.5	87.5
0.07492971	7.5	87.5
0.08489768	8.5	87.5
0.09485717	9.5	87.5
0.1048072	10.5	87.5
0.1147467	11.5	87.5
0.1246747	12.5	87.5
0.1345903	13.5	87.5
0.1444924	14.5	87.5
0.1543801	15.5	87.5
0.1642523	16.5	87.5
0.1741081	17.5	87.5
0.1839465	18.5	87.5
0.1937665	19.5	87.5
0.2035672	20.5	87.5
0.2133474	21.5	87.5
0.2231064	22.5	87.5
0.232843	23.5	87.5
0.2425563	24.5	87.5
0.2522454	25.5	87.5
0.2619093	26.5	87.5
0.2715469	27.5	87.5
0.2811575	28.5	87.5
0.2907399	29.5	87.5
0.3002932	30.5	87.5
0.3098165	31.5	87.5
0.3193088	32.5	87.5
0.3287692	33.5	87.5
0.3381967	34.5	87.5
0.3475904	35.5	87.5
0.3569493	36.5	87.5
0.3662725	37.5	87.5
0.3755592	38.5	87.5
0.3848082	39.5	87.5
0.3940188	40.5	87.5
0.4031899	41.5	87.5
0.4123208	42.5	87.5
0.4214104	43.5	87.5
0.4304579	44.5	87.5
0.4394623	45.5	87.5
0.4484228	46.5	87.5
0.4573385	47.5	87.5
0.4662084	48.5	87.5
0.4750316	49.5	87.5
0.4838074	50.5	87.5
0.4925348	51.5	87.5
0.501213	52.5	87.5
0.509841	53.5	87.5
0.5184181	54.5	87.5
0.5269433	55.5	87.5
0.5354158	56.5	87.5
0.5438348	57.5	87.5
0.5521994	58.5	87.5
0.5605087	59.5	87.5
0.5687621	60.5	87.5
0.5769585	61.5	87.5
0.5850973	62.5	87.5
0.5931775	63.5	87.5
0.6011984	64.5	87.5
0.6091592	65.5	87.5
0.6170591	66.5	87.5
0.6248973	67.5	87.5
0.632673	68.5	87.5
0.6403854	69.5	87.5
0.6480339	70.5	87.5
0.6556174	71.5	87.5
0.6631355	72.5	87.5
0.6705872	73.5	87.5
0.6779718	74.5	87.5
0.6852887	75.5	87.5
0.692537	76.5	87.5
0.6997161	77.5	87.5
0.7068252	78.5	87.5
0.7138636	79.5	87.5
0.7208306	80.5	87.5
0.7277256	81.5	87.5
0.7345478	82.5	87.5
0.7412965	83.5	87.5
0.7479711	84.5	87.5
0.7545709	85.5	87.5
0.7610953	86.5	87.5
0.7675435	87.5	87.5
0.773915	88.5	87.5
0.7802091	89.5	87.5
0.7864252	90.5	87.5
0.7925626	91.5	87.5
0.7986208	92.5	87.5
0.8045991	93.5	87.5
0.8104969	94.5	87.5
0.8163137	95.5	87.5
0.8220489	96.5	87.5
0.8277019	97.5	87.5
0.8332721	98.5	87.5
0.8387589	99.5	87.5
0.004999979	0.5	86.5
0.01499944	1.5	86.5
0.0249974	2.5	86.5
0.03499286	3.5	86.5
0.04498481	4.5	86.5
0.05497228	5.5	86.5
0.06495424	6.5	86.5
0.07492971	7.5	86.5
0.08489768	8.5	86.5
0.09485717	9.5	86.5
0.1048072	10.5	86.5
0.1147467	11.5	86.5
0.1246747	12.5	86.5
0.1345903	13.5	86.5
0.1444924	14.5	86.5
0.1543801	15.5	86.5
0.1642523	16.5	86.5
0.1741081	17.5	86.5
0.1839465	18.5	86.5
0.1937665	19.5	86.5
0.2035672	20.5	86.5
0.2133474	21.5	86.5
0.2231064	22.5	86.5
0.232843	23.5	86.5
0.2425563	24.5	86.5
0.2522454	25.5	86.5
0.2619093	26.5	86.5
0.2715469	27.5	86.5
0.2811575	28.5	86.5
0.2907399	29.5	86.5
0.3002932	30.5	86.5
0.3098165	31.5	86.5
0.3193088	32.5	86.5
0.3287692	33.5	86.5
0.3381967	34.5	86.5
0.3475904	35.5	86.5
0.3569493	36.5	86.5
0.3662725	37.5	86.5
0.3755592	38.5	86.5
0.3848082	39.5	86.5
0.3940188	40.5	86.5
0.4031899	41.5	86.5
0.4123208	42.5	86.5
0.4214104	43.5	86.5
0.4304579	44.5	86.5
0.4394623	45.5	86.5
0.4484228	46.5	86.5
0.4573385	47.5	86.5
0.4662084	48.5	86.5
0.4750316	49.5	86.5
0.4838074	50.5	86.5
0.4925348	51.5	86.5
0.501213	52.5	86.5
0.509841	53.5	86.5
0.5184181	54.5	86.5
0.5269433	55.5	86.5
0.5354158	56.5	86.5
0.5438348	57.5	86.5
0.5521994	58.5	86.5
0.5605087	59.5	86.5
0.5687621	60.5	86.5
0.5769585	61.5	86.5
0.5850973	62.5	86.5
0.5931775	63.5	86.5
0.6011984	64.5	86.5
0.6091592	65.5	86.5
0.6170591	66.5	86.5
0.6248973	67.5	86.5
0.632673	68.5	86.5
0.6403854	69.5	86.5
0.6480339	70.5	86.5
0.6556174	71.5	86.5
0.6631355	72.5	86.5
0.6705872	73.5	86.5
0.6779718	74.5	86.5
0.6852887	75.5	86.5
0.692537	76.5	86.5
0.6997161	77.5	86.5
0.7068252	78.5	86.5
0.7138636	79.5	86.5
0.7208306	80.5	86.5
0.7277256	81.5	86.5
0.7345478	82.5	86.5
0.7412965	83.5	86.5
0.7479711	84.5	86.5
0.7545709	85.5	86.5
0.7610953	86.5	86.5
0.7675435	87.5	86.5
0.773915	88.5	86.5
0.7802091	89.5	86.5
0.7864252	90.5	86.5
0.7925626	91.5	86.5
0.7986208	92.5	86.5
0.8045991	93.5	86.5
0.8104969	94.5	86.5
0.8163137	95.5	86.5
0.8220489	96.5	86.5
0.8277019	97.5	86.5
0.8332721	98.5	86.5
0.8387589	99.5	86.5
0.004999979	0.5	85.5
0.01499944	1.5	85.5
0.0249974	2.5	85.5
0.03499286	3.5	85.5
0.04498481	4.5	85.5
0.05497228	5.5	85.5
0.06495424	6.5	85.5
0.07492971	7.5	85.5
0.08489768	8.5	85.5
0.09485717	9.5	85.5
0.1048072	10.5	85.5
0.1147467	11.5	85.5
0.1246747	12.5	85.5
0.1345903	13.5	85.5
0.1444924	14.5	85.5
0.1543801	15.5	85.5
0.1642523	16.5	85.5
0.1741081	17.5	85.5
0.1839465	18.5	85.5
0.1937665	19.5	85.5
0.2035672	20.5	85.5
0.2133474	21.5	85.5
0.2231064	22.5	85.5
0.232843	23.5	85.5
0.2425563	24.5	85.5
0.2522454	25.5	85.5
0.2619093	26.5	85.5
0.2715469	27.5	85.5
0.2811575	28.5	85.5
0.2907399	29.5	85.5
0.3002932	30.5	85.5
0.3098165	31.5	85.5
0.3193088	32.5	85.5
0.3287692	33.5	85.5
0.3381967	34.5	85.5
0.3475904	35.5	85.5
0.3569493	36.5	85.5
0.3662725	37.5	85.5
0.3755592	38.5	85.5
0.3848082	39.5	85.5
0.3940188	40.5	85.5
0.4031899	41.5	85.5
0.4123208	42.5	85.5
0.4214104	43.5	85.5
0.4304579	44.5	85.5
0.4394623	45.5	85.5
0.4484228	46.5	85.5
0.4573385	47.5	85.5
0.4662084	48.5	85.5
0.4750316	49.5	85.5
0.4838074	50.5	85.5
0.4925348	51.5	85.5
0.501213	52.5	85.5
0.509841	53.5	85.5
0.5184181	54.5	85.5
0.5269433	55.5	85.5
0.5354158	56.5	85.5
0.5438348	57.5	85.5
0.5521994	58.5	85.5
0.5605087	59.5	85.5
0.5687621	60.5	85.5
0.5769585	61.5	85.5
0.5850973	62.5	85.5
0.5931775	63.5	85.5
0.6011984	64.5	85.5
0.6091592	65.5	85.5
0.6170591	66.5	85.5
0.6248973	67.5	85.5
0.632673	68.5	85.5
0.6403854	69.5	85.5
0.6480339	70.5	85.5
0.6556174	71.5	85.5
0.6631355	72.5	85.5
0.6705872	73.5	85.5
0.6779718	74.5	85.5
0.6852887	75.5	85.5
0.692537	76.5	85.5
0.6997161	77.5	85.5
0.7068252	78.5	85.5
0.7138636	79.5	85.5
0.7208306	80.5	85.5
0.7277256	81.5	85.5
0.7345478	82.5	85.5
0.7412965	83.5	85.5
0.7479711	84.5	85.5
0.7545709	85.5	85.5
0.7610953	86.5	85.5
0.7675435	87.5	85.5
0.773915	88.5	85.5
0.7802091	89.5	85.5
0.7864252	90.5	85.5
0.7925626	91.5	85.5
0.7986208	92.5	85.5
0.8045991	93.5	85.5
0.8104969	94.5	85.5
0.8163137	95.5	85.5
0.8220489	96.5	85.5
0.8277019	97.5	85.5
0.8332721	98.5	85.5
0.8387589	99.5	85.5
0.004999979	0.5	84.5
0.01499944	1.5	84.5
0.0249974	2.5	84.5
0.03499286	3.5	84.5
0.04498481	4.5	84.5
0.05497228	5.5	84.5
0.06495424	6.5	84.5
0.07492971	7.5	84.5
0.08489768	8.5	84.5
0.09485717	9.5	84.5
0.1048072	10.5	84.5
0.1147467	11.5	84.5
0.1246747	12.5	84.5
0.1345903	13.5	84.5
0.1444924	14.5	84.5
0.1543801	15.5	84.5
0.1642523	16.5	84.5
0.1741081	17.5	84.5
0.1839465	18.5	84.5
0.1937665	19.5	84.5
0.2035672	20.5	84.5
0.2133474	21.5	84.5
0.2231064	22.5	84.5
0.232843	23.5	84.5
0.2425563	24.5	84.5
0.2522454	25.5	84.5
0.2619093	26.5	84.5
0.2715469	27.5	84.5
0.2811575	28.5	84.5
0.2907399	29.5	84.5
0.3002932	30.5	84.5
0.3098165	31.5	84.5
0.3193088	32.5	84.5
0.3287692	33.5	84.5
0.3381967	34.5	84.5
0.3475904	35.5	84.5
0.3569493	36.5	84.5
0.3662725	37.5	84.5
0.3755592	38.5	84.5
0.3848082	39.5	84.5
0.3940188	40.5	84.5
0.4031899	41.5	84.5
0.4123208	42.5	84.5
0.4214104	43.5	84.5
0.4304579	44.5	84.5
0.4394623	45.5	84.5
0.4484228	46.5	84.5
0.4573385	47.5	84.5
0.4662084	48.5	84.5
0.4750316	49.5	84.5
0.4838074	50.5	84.5
0.4925348	51.5	84.5
0.501213	52.5	84.5
0.509841	53.5	84.5
0.5184181	54.5	84.5
0.5269433	55.5	84.5
0.5354158	56.5	84.5
0.5438348	57.5	84.5
0.5521994	58.5	84.5
0.5605087	59.5	84.5
0.5687621	60.5	84.5
0.5769585	61.5	84.5
0.5850973	62.5	84.5
0.5931775	63.5	84.5
0.6011984	64.5	84.5
0.6091592	65.5	84.5
0.6170591	66.5	84.5
0.6248973	67.5	84.5
0.632673	68.5	84.5
0.6403854	69.5	84.5
0.6480339	70.5	84.5
0.6556174	71.5	84.5
0.6631355	72.5	84.5
0.6705872	73.5	84.5
0.6779718	74.5	84.5
0.6852887	75.5	84.5
0.692537	76.5	84.5
0.6997161	77.5	84.5
0.7068252	78.5	84.5
0.7138636	79.5	84.5
0.7208306	80.5	84.5
0.7277256	81.5	84.5
0.7345478	82.5	84.5
0.7412965	83.5	84.5
0.7479711	84.5	84.5
0.7545709	85.5	84.5
0.7610953	86.5	84.5
0.7675435	87.5	84.5
0.773915	88.5	84.5
0.7802091	89.5	84.5
0.7864252	90.5	84.5
0.7925626	91.5	84.5
0.7986208	92.5	84.5
0.8045991	93.5	84.5
0.8104969	94.5	84.5
0.8163137	95.5	84.5
0.8220489	96.5	84.5
0.8277019	97.5	84.5
0.8332721	98.5	84.5
0.8387589	99.5	84.5
0.004999979	0.5	83.5
0.01499944	1.5	83.5
0.0249974	2.5	83.5
0.03499286	3.5	83.5
0.04498481	4.5	83.5
0.05497228	5.5	83.5
0.06495424	6.5	83.5
0.07492971	7.5	83.5
0.08489768	8.5	83.5
0.09485717	9.5	83.5
0.1048072	10.5	83.5
0.1147467	11.5	83.5
0.1246747	12.5	83.5
0.1345903	13.5	83.5
0.1444924	14.5	83.5
0.1543801	15.5	83.5
0.1642523	16.5	83.5
0.1741081	17.5	83.5
0.1839465	18.5	83.5
0.1937665	19.5	83.5
0.2035672	20.5	83.5
0.2133474	21.5	83.5
0.2231064	22.5	83.5
0.232843	23.5	83.5
0.2425563	24.5	83.5
0.2522454	25.5	83.5
0.2619093	26.5	83.5
0.2715469	27.5	83.5
0.2811575	28.5	83.5
0.2907399	29.5	83.5
0.3002932	30.5	83.5
0.3098165	31.5	83.5
0.3193088	32.5	83.5
0.3287692	33.5	83.5
0.3381967	34.5	83.5
0.3475904	35.5	83.5
0.3569493	36.5	83.5
0.3662725	37.5	83.5
0.3755592	38.5	83.5
0.3848082	39.5	83.5
0.3940188	40.5	83.5
0.4031899	41.5	83.5
0.4123208	42.5	83.5
0.4214104	43.5	83.5
0.4304579	44.5	83.5
0.4394623	45.5	83.5
0.4484228	46.5	83.5
0.4573385	47.5	83.5
0.4662084	48.5	83.5
0.4750316	49.5	83.5
0.4838074	50.5	83.5
0.4925348	51.5	83.5
0.501213	52.5	83.5
0.509841	53.5	83.5
0.5184181	54.5	83.5
0.5269433	55.5	83.5
0.5354158	56.5	83.5
0.5438348	57.5	83.5
0.5521994	58.5	83.5
0.5605087	59.5	83.5
0.5687621	60.5	83.5
0.5769585	61.5	83.5
0.5850973	62.5	83.5
0.5931775	63.5	83.5
0.6011984	64.5	83.5
0.6091592	65.5	83.5
0.6170591	66.5	83.5
0.6248973	67.5	83.5
0.632673	68.5	83.5
0.6403854	69.5	83.5
0.6480339	70.5	83.5
0.6556174	71.5	83.5
0.6631355	72.5	83.5
0.6705872	73.5	83.5
0.6779718	74.5	83.5
0.6852887	75.5	83.5
0.692537	76.5	83.5
0.6997161	77.5	83.5
0.7068252	78.5	83.5
0.7138636	79.5	83.5
0.7208306	80.5	83.5
0.7277256	81.5	83.5
0.7345478	82.5	83.5
0.7412965	83.5	83.5
0.7479711	84.5	83.5
0.7545709	85.5	83.5
0.7610953	86.5	83.5
0.7675435	87.5	83.5
0.773915	88.5	83.5
0.7802091	89.5	83.5
0.7864252	90.5	83.5
0.7925626	91.5	83.5
0.7986208	92.5	83.5
0.8045991	93.5	83.5
0.8104969	94.5	83.5
0.8163137	95.5	83.5
0.8220489	96.5	83.5
0.8277019	97.5	83.5
0.8332721	98.5	83.5
0.8387589	99.5	83.5
0.004999979	0.5	82.5
0.01499944	1.5	82.5
0.0249974	2.5	82.5
0.03499286	3.5	82.5
0.04498481	4.5	82.5
0.05497228	5.5	82.5
0.06495424	6.5	82.5
0.07492971	7.5	82.5
0.08489768	8.5	82.5
0.09485717	9.5	82.5
0.1048072	10.5	82.5
0.1147467	11.5	82.5
0.1246747	12.5	82.5
0.1345903	13.5	82.5
0.1444924	14.5	82.5
0.1543801	15.5	82.5
0.1642523	16.5	82.5
0.1741081	17.5	82.5
0.1839465	18.5	82.5
0.1937665	19.5	82.5
0.2035672	20.5	82.5
0.2133474	21.5	82.5
0.2231064	22.5	82.5
0.232843	23.5	82.5
0.2425563	24.5	82.5
0.2522454	25.5	82.5
0.2619093	26.5	82.5
0.2715469	27.5	82.5
0.2811575	28.5	82.5
0.2907399	29.5	82.5
0.3002932	30.5	82.5
0.3098165	31.5	82.5
0.3193088	32.5	82.5
0.3287692	33.5	82.5
0.3381967	34.5	82.5
0.3475904	35.5	82.5
0.3569493	36.5	82.5
0.3662725	37.5	82.5
0.3755592	38.5	82.5
0.3848082	39.5	82.5
0.3940188	40.5	82.5
0.4031899	41.5	82.5
0.4123208	42.5	82.5
0.4214104	43.5	82.5
0.4304579	44.5	82.5
0.4394623	45.5	82.5
0.4484228	46.5	82.5
0.4573385	47.5	82.5
0.4662084	48.5	82.5
0.4750316	49.5	82.5
0.4838074	50.5	82.5
0.4925348	51.5	82.5
0.501213	52.5	82.5
0.509841	53.5	82.5
0.5184181	54.5	82.5
0.5269433	55.5	82.5
0.5354158	56.5	82.5
0.5438348	57.5	82.5
0.5521994	58.5	82.5
0.5605087	59.5	82.5
0.5687621	60.5	82.5
0.5769585	61.5	82.5
0.5850973	62.5	82.5
0.5931775	63.5	82.5
0.6011984	64.5	82.5
0.6091592	65.5	82.5
0.6170591	66.5	82.5
0.6248973	67.5	82.5
0.632673	68.5	82.5
0.6403854	69.5	82.5
0.6480339	70.5	82.5
0.6556174	71.5	82.5
0.6631355	72.5	82.5
0.6705872	73.5	82.5
0.6779718	74.5	82.5
0.6852887	75.5	82.5
0.692537	76.5	82.5
0.6997161	77.5	82.5
0.7068252	78.5	82.5
0.7138636	79.5	82.5
0.7208306	80.5	82.5
0.7277256	81.5	82.5
0.7345478	82.5	82.5
0.7412965	83.5	82.5
0.7479711	84.5	82.5
0.7545709	85.5	82.5
0.7610953	86.5	82.5
0.7675435	87.5	82.5
0.773915	88.5	82.5
0.7802091	89.5	82.5
0.7864252	90.5	82.5
0.7925626	91.5	82.5
0.7986208	92.5	82.5
0.8045991	93.5	82.5
0.8104969	94.5	82.5
0.8163137	95.5	82.5
0.8220489	96.5	82.5
0.8277019	97.5	82.5
0.8332721	98.5	82.5
0.8387589	99.5	82.5
0.004999979	0.5	81.5
0.01499944	1.5	81.5
0.0249974	2.5	81.5
0.03499286	3.5	81.5
0.04498481	4.5	81.5
0.05497228	5.5	81.5
0.06495424	6.5	81.5
0.07492971	7.5	81.5
0.08489768	8.5	81.5
0.09485717	9.5	81.5
0.1048072	10.5	81.5
0.1147467	11.5	81.5
0.1246747	12.5	81.5
0.1345903	13.5	81.5
0.1444924	14.5	81.5
0.1543801	15.5	81.5
0.1642523	16.5	81.5
0.1741081	17.5	81.5
0.1839465	18.5	81.5
0.1937665	19.5	81.5
0.2035672	20.5	81.5
0.2133474	21.5	81.5
0.2231064	22.5	81.5
0.232843	23.5	81.5
0.2425563	24.5	81.5
0.2522454	25.5	81.5
0.2619093	26.5	81.5
0.2715469	27.5	81.5
0.2811575	28.5	81.5
0.2907399	29.5	81.5
0.3002932	30.5	81.5
0.3098165	31.5	81.5
0.3193088	32.5	81.5
0.3287692	33.5	81.5
0.3381967	34.5	81.5
0.3475904	35.5	81.5
0.3569493	36.5	81.5
0.3662725	37.5	81.5
0.3755592	38.5	81.5
0.3848082	39.5	81.5
0.3940188	40.5	81.5
0.4031899	41.5	81.5
0.4123208	42.5	81.5
0.4214104	43.5	81.5
0.4304579	44.5	81.5
0.4394623	45.5	81.5
0.4484228	46.5	81.5
0.4573385	47.5	81.5
0.4662084	48.5	81.5
0.4750316	49.5	81.5
0.4838074	50.5	81.5
0.4925348	51.5	81.5
0.501213	52.5	81.5
0.509841	53.5	81.5
0.5184181	54.5	81.5
0.5269433	55.5	81.5
0.5354158	56.5	81.5
0.5438348	57.5	81.5
0.5521994	58.5	81.5
0.5605087	59.5	81.5
0.5687621	60.5	81.5
0.5769585	61.5	81.5
0.5850973	62.5	81.5
0.5931775	63.5	81.5
0.6011984	64.5	81.5
0.6091592	65.5	81.5
0.6170591	66.5	81.5
0.6248973	67.5	81.5
0.632673	68.5	81.5
0.6403854	69.5	81.5
0.6480339	70.5	81.5
0.6556174	71.5	81.5
0.6631355	72.5	81.5
0.6705872	73.5	81.5
0.6779718	74.5	81.5
0.6852887	75.5	81.5
0.692537	76.5	81.5
0.6997161	77.5	81.5
0.7068252	78.5	81.5
0.7138636	79.5	81.5
0.7208306	80.5	81.5
0.7277256	81.5	81.5
0.7345478	82.5	81.5
0.7412965	83.5	81.5
0.7479711	84.5	81.5
0.7545709	85.5	81.5
0.7610953	86.5	81.5
0.7675435	87.5	81.5
0.773915	88.5	81.5
0.7802091	89.5	81.5
0.7864252	90.5	81.5
0.7925626	91.5	81.5
0.7986208	92.5	81.5
0.8045991	93.5	81.5
0.8104969	94.5	81.5
0.8163137	95.5	81.5
0.8220489	96.5	81.5
0.8277019	97.5	81.5
0.8332721	98.5	81.5
0.8387589	99.5	81.5
0.004999979	0.5	80.5
0.01499944	1.5	80.5
0.0249974	2.5	80.5
0.03499286	3.5	80.5
0.04498481	4.5	80.5
0.05497228	5.5	80.5
0.06495424	6.5	80.5
0.07492971	7.5	80.5
0.08489768	8.5	80.5
0.09485717	9.5	80.5
0.1048072	10.5	80.5
0.1147467	11.5	80.5
0.1246747	12.5	80.5
0.1345903	13.5	80.5
0.1444924	14.5	80.5
0.1543801	15.5	80.5
0.1642523	16.5	80.5
0.1741081	17.5	80.5
0.1839465	18.5	80.5
0.1937665	19.5	80.5
0.2035672	20.5	80.5
0.2133474	21.5	80.5
0.2231064	22.5	80.5
0.232843	23.5	80.5
0.2425563	24.5	80.5
0.2522454	25.5	80.5
0.2619093	26.5	80.5
0.2715469	27.5	80.5
0.2811575	28.5	80.5
0.2907399	29.5	80.5
0.3002932	30.5	80.5
0.3098165	31.5	80.5
0.3193088	32.5	80.5
0.3287692	33.5	80.5
0.3381967	34.5	80.5
0.3475904	35.5	80.5
0.3569493	36.5	80.5
0.3662725	37.5	80.5
0.3755592	38.5	80.5
0.3848082	39.5	80.5
0.3940188	40.5	80.5
0.4031899	41.5	80.5
0.4123208	42.5	80.5
0.4214104	43.5	80.5
0.4304579	44.5	80.5
0.4394623	45.5	80.5
0.4484228	46.5	80.5
0.4573385	47.5	80.5
0.4662084	48.5	80.5
0.4750316	49.5	80.5
0.4838074	50.5	80.5
0.4925348	51.5	80.5
0.501213	52.5	80.5
0.509841	53.5	80.5
0.5184181	54.5	80.5
0.5269433	55.5	80.5
0.5354158	56.5	80.5
0.5438348	57.5	80.5
0.5521994	58.5	80.5
0.5605087	59.5	80.5
0.5687621	60.5	80.5
0.5769585	61.5	80.5
0.5850973	62.5	80.5
0.5931775	63.5	80.5
0.6011984	64.5	80.5
0.6091592	65.5	80.5
0.6170591	66.5	80.5
0.6248973	67.5	80.5
0.632673	68.5	80.5
0.6403854	69.5	80.5
0.6480339	70.5	80.5
0.6556174	71.5	80.5
0.6631355	72.5	80.5
0.6705872	73.5	80.5
0.6779718	74.5	80.5
0.6852887	75.5	80.5
0.692537	76.5	80.5
0.6997161	77.5	80.5
0.7068252	78.5	80.5
0.7138636	79.5	80.5
0.7208306	80.5	80.5
0.7277256	81.5	80.5
0.7345478	82.5	80.5
0.7412965	83.5	80.5
0.7479711	84.5	80.5
0.7545709	85.5	80.5
0.7610953	86.5	80.5
0.7675435	87.5	80.5
0.773915	88.5	80.5
0.7802091	89.5	80.5
0.7864252	90.5	80.5
0.7925626	91.5	80.5
0.7986208	92.5	80.5
0.8045991	93.5	80.5
0.8104969	94.5	80.5
0.8163137	95.5	80.5
0.8220489	96.5	80.5
0.8277019	97.5	80.5
0.8332721	98.5	80.5
0.8387589	99.5	80.5
0.004999979	0.5	79.5
0.01499944	1.5	79.5
0.0249974	2.5	79.5
0.03499286	3.5	79.5
